time,date,open,high,low,close,volume,signal,ATR,PP,R1,S1,R2,S2,R3,S3,R4,S4,sl_price,sl,tp_price,tp,new_trade,trade_id,open_price,close_price,ctr,margin,summargin,fee,ctrf,SR,DR,ASR,CSR,CMR,y_pred,y_pred_val,y_pred_id,Price_Rise,date_to
1557705600,2019-05-13,187.95,209.05,185.5,196.0,222912.94406748,Buy,12.951017791441897,196.85,208.2,184.64999999999998,220.39999999999998,173.29999999999998,231.75,161.09999999999997,243.1,148.89999999999995,0.0,False,375.9,False,False,1557100800.0,161.34,196.0,1.2148258336432378,0,0,0.008859303334572952,1.2059665303086649,1.0430343950945755,1.042886027455571,1.012079863804182,1.1755466100022745,1.189320388349515,True,1.005298,100.0,1,2019-05-14
1557792000,2019-05-14,195.99,221.0,194.98,217.0,305744.75940994,Buy,13.884516520624619,210.99333333333334,227.0066666666667,200.98666666666668,237.01333333333335,184.97333333333333,253.0266666666667,174.96666666666667,269.0400000000001,164.96,0.0,False,391.98,False,False,1557100800.0,161.34,217.0,1.3449857443907276,0,0,0.009379942977562911,1.3356058014131647,1.1074982330324863,1.1071428571428572,1.0163833033136396,1.3019157934248482,1.3167475728155345,True,1.0146358,101.0,1,2019-05-15
1557878400,2019-05-15,217.3,250.0,217.21,249.13,300490.86442664,Buy,15.24990819772286,238.78,260.35,227.56,271.56999999999994,205.99,293.14,194.77,314.71,183.55,0.0,False,434.6,False,False,1557100800.0,161.34,249.13,1.544130407834387,0,0,0.010176521631337549,1.5339538862030493,1.148507953903778,1.1480645161290322,1.0296555780731989,1.495260644061386,1.5117111650485442,True,1.0217404,102.0,1,2019-05-16
1557964800,2019-05-16,249.07,280.0,241.01,264.7,461977.54012647,Buy,16.945629040742656,261.90333333333336,282.79666666666674,243.80666666666673,300.89333333333343,222.91333333333336,321.78666666666675,204.81666666666672,342.6800000000001,186.72000000000008,0.0,False,498.14,False,False,1557100800.0,161.34,264.7,1.6406346845171687,0,0,0.010562538738068675,1.6300721457790999,1.0626604622476425,1.0624974912696183,1.0453063734635766,1.58895436719898,1.6061893203883502,True,1.019264,101.0,1,2019-05-17
1558051200,2019-05-17,264.7,270.25,222.78,244.35,378988.51225917,Buy,19.125941252118178,245.79333333333332,268.8066666666666,221.33666666666664,293.2633333333333,198.32333333333332,316.27666666666664,173.86666666666665,339.28999999999996,149.40999999999997,0.0,False,529.4,False,False,1557100800.0,161.34,244.35,1.514503532911863,0,0,0.010058014131647452,1.5044455187802155,0.9229318608233499,0.9231205137891954,1.0462855472450534,1.4664966108823432,1.4827063106796123,True,1.0130286,101.0,0,2019-05-18
1558137600,2019-05-18,244.34,248.7,230.79,234.01,114904.5394652,Sell,19.039088305538307,237.83333333333334,244.8766666666667,226.9666666666667,255.7433333333333,219.92333333333335,262.7866666666667,209.0566666666667,269.83000000000004,198.19000000000005,293.2633333333333,False,0.0,False,True,1558137600.0,244.34,234.01,1.0,0,0,0.0,1.0,1.0,0.9576836505013301,1.0414927997679055,1.4664966108823432,1.4199635922330105,False,0.9553759,95.0,0,2019-05-19
1558224000,2019-05-19,234.01,264.96,232.01,261.28,183148.62317334,Buy,20.03272485514271,252.75,273.49,240.54000000000002,285.70000000000005,219.8,306.44,207.59000000000003,327.18,195.38000000000005,293.2633333333333,False,468.02,False,True,1558224000.0,234.01,261.28,1.1165334814751506,0,0,0.008466133925900603,1.10806734754925,1.10806734754925,1.1165334814751506,1.0396930877625734,1.6249770098103626,1.5854368932038845,True,1.0051496,100.0,1,2019-05-20
1558310400,2019-05-20,261.18,261.18,239.0,252.2,163917.64650686,Sell,20.1932445083468,250.79333333333332,262.58666666666664,240.40666666666664,272.97333333333336,228.61333333333332,284.76666666666665,218.22666666666663,296.55999999999995,207.83999999999995,285.70000000000005,False,0.0,False,True,1558310400.0,261.18,252.2,1.0,0,0,0.0,1.0,1.0,0.965248009797918,1.0500311523699355,1.6249770098103626,1.5303398058252438,False,0.9999952,99.0,0,2019-05-21
1558396800,2019-05-21,252.2,264.45,247.81,255.0,129144.55963433,Sell,19.93944132917917,255.75333333333333,263.69666666666666,247.05666666666667,272.3933333333334,239.11333333333334,280.33666666666664,230.41666666666669,288.28,221.72000000000003,272.97333333333336,False,0.0,False,False,1558310400.0,261.18,255.0,1.0,0,0,0.0,1.0,1.0,1.0111022997620935,1.0489269436993258,1.6249770098103626,1.5473300970873796,False,0.9896134,98.0,1,2019-05-22
1558483200,2019-05-22,255.0,261.74,240.0,243.2,119670.32576533,Buy,20.068052662809233,248.31333333333336,256.6266666666667,234.8866666666667,270.0533333333334,226.57333333333335,278.36666666666673,213.1466666666667,286.68000000000006,199.72000000000006,272.97333333333336,False,510.0,False,True,1558483200.0,255.0,243.2,0.9537254901960784,0,0,0.007814901960784314,0.9459105882352942,0.9459105882352942,0.9537254901960784,1.03699506914483,1.5370829592185495,1.4757281553398067,True,1.0015187,100.0,0,2019-05-23
1558569600,2019-05-23,243.2,248.69,231.23,245.67,101386.79621669,Sell,19.881763186894286,241.86333333333332,252.49666666666664,235.03666666666663,259.32333333333327,224.4033333333333,269.95666666666665,217.57666666666663,280.59,210.74999999999994,270.0533333333334,False,0.0,False,True,1558569600.0,243.2,245.67,1.0,0,0,0.0,1.0,1.0,1.01015625,1.0338610840886377,1.5370829592185495,1.4907160194174767,False,0.9909327,99.0,1,2019-05-24
1558656000,2019-05-24,245.67,256.29,242.42,249.6,72033.65360935,Sell,19.452351530687558,249.4366666666667,256.4533333333334,242.58333333333337,263.30666666666673,235.56666666666666,270.32333333333344,228.71333333333334,277.34000000000015,221.86,259.32333333333327,False,0.0,False,False,1558569600.0,243.2,249.6,1.0,0,0,0.0,1.0,1.0,1.0159970692392233,1.02955764457918,1.5370829592185495,1.5145631067961174,False,0.9937829,99.0,1,2019-05-25
1558742400,2019-05-25,249.6,258.92,248.34,252.05,53631.1010954,Sell,18.81861213563845,253.10333333333332,257.8666666666667,247.28666666666663,263.6833333333333,242.5233333333333,268.44666666666666,236.70666666666662,273.21,230.88999999999993,263.30666666666673,False,0.0,False,False,1558569600.0,243.2,252.05,1.0,0,0,0.0,1.0,1.0,1.0098157051282053,1.0188078212759315,1.5370829592185495,1.5294296116504866,False,0.9992671,99.0,1,2019-05-26
1558828800,2019-05-26,252.05,271.0,245.85,268.35,109204.93026497,Buy,19.270854125949988,261.73333333333335,277.6166666666667,252.4666666666667,286.8833333333333,236.58333333333334,302.7666666666667,227.3166666666667,318.6500000000001,218.05000000000004,263.30666666666673,False,504.1,False,True,1558828800.0,252.05,268.35,1.0646697083911922,0,0,0.00825867883356477,1.0564110295576274,1.0564110295576274,1.0646697083911922,1.0039570258855537,1.6237913914635527,1.628337378640778,True,1.0063696,100.0,1,2019-05-27
1558915200,2019-05-27,268.35,279.5,264.09,271.37,99460.91292941,Buy,18.99507883123928,271.6533333333333,279.21666666666664,263.8066666666666,287.06333333333333,256.2433333333333,294.62666666666667,248.3966666666666,302.19,240.5499999999999,263.30666666666673,False,536.7,False,False,1558828800.0,252.05,271.37,1.076651458044039,0,0,0.008306605832176156,1.0683448522118628,1.01129657142943,1.0112539593814047,1.0033320826165524,1.6421346669037142,1.6466626213592244,True,1.0216224,102.0,1,2019-05-28
1559001600,2019-05-28,271.37,276.7,264.29,271.27,62449.33411842,Buy,18.524716057579326,270.75333333333333,277.21666666666664,264.8066666666667,283.16333333333336,258.34333333333336,289.6266666666666,252.3966666666667,296.0899999999999,246.45000000000005,263.30666666666673,False,542.74,False,False,1558828800.0,252.05,271.27,1.0762547113667922,0,0,0.00830501884546717,1.067949692521325,0.9996301197223727,0.999631499428824,1.0121685536771603,1.6415272736772184,1.6460558252427193,True,1.0171044,101.0,0,2019-05-29
1559088000,2019-05-29,271.18,274.28,257.39,269.5,69691.62943148,Buy,18.407950624895086,267.0566666666667,276.72333333333336,259.83333333333337,283.9466666666666,250.16666666666669,293.61333333333334,242.94333333333338,303.28000000000003,235.72000000000008,263.30666666666673,False,542.36,False,False,1558828800.0,252.05,269.5,1.069232295179528,0,0,0.008276929180718113,1.0609553659988098,0.9934506966278512,0.9934751354738822,1.0121315656493974,1.63077641356825,1.6353155339805836,True,1.016843,101.0,0,2019-05-30
1559174400,2019-05-30,269.5,288.9,239.15,254.49,206164.77574557,Buy,20.646668437402578,260.84666666666664,282.5433333333333,232.7933333333333,310.5966666666667,211.09666666666666,332.29333333333324,183.04333333333332,353.9899999999999,154.98999999999998,263.30666666666673,False,539.0,False,False,1558828800.0,252.05,254.49,1.0096806189248164,0,0,0.008038722475699266,1.0016418964491172,0.9440942838402505,0.94430426716141,1.0006699005572577,1.5396066902712893,1.544235436893205,True,1.0157323,101.0,0,2019-05-31
1559260800,2019-05-31,254.5,268.69,243.13,267.56,117918.17530923,Sell,20.997620691873824,259.79333333333335,276.4566666666667,250.8966666666667,285.35333333333335,234.23333333333335,302.0166666666667,225.3366666666667,318.68000000000006,216.44000000000005,310.5966666666667,False,0.0,False,True,1559260800.0,254.5,267.56,1.0,0,0,0.0,1.0,1.0,1.0513576171951746,0.9950793289412827,1.5396066902712893,1.6235436893203894,False,0.9955304,99.0,1,2019-06-01
1559347200,2019-06-01,267.56,275.0,260.01,264.86,68187.22076433,Buy,20.56850492816855,266.62333333333333,273.2366666666667,258.24666666666667,281.61333333333334,251.63333333333333,288.2266666666667,243.25666666666666,294.84000000000003,234.88,310.5966666666667,False,535.12,False,True,1559347200.0,267.56,264.86,0.9899088055015698,0,0,0.00795963522200628,0.9819491702795635,0.9819491702795635,0.9899088055015698,0.9950793289412827,1.5118155120687575,1.6071601941747584,True,1.0056283,100.0,0,2019-06-02
1559433600,2019-06-02,264.52,273.84,263.72,269.27,44871.608868,Buy,19.822183147585076,268.9433333333333,274.16666666666663,264.0466666666667,279.0633333333333,258.8233333333334,284.2866666666666,253.92666666666673,289.5099999999999,249.0300000000001,310.5966666666667,False,529.04,False,False,1559347200.0,267.56,269.27,1.0063910898490058,0,0,0.008025564359396022,0.9983655254896098,1.016718131352331,1.0166503058219436,0.9986831871457096,1.5370902423800146,1.6339199029126223,True,1.0083268,100.0,1,2019-06-03
1559520000,2019-06-03,269.27,270.1,246.1,249.83,84548.68322483,Buy,20.120598637043283,255.34333333333336,264.5866666666667,240.5866666666667,279.34333333333336,231.34333333333333,288.58666666666676,216.58666666666667,297.83000000000015,201.83,310.5966666666667,False,538.54,False,False,1559347200.0,267.56,249.83,0.933734489460308,0,0,0.0077349379578412324,0.9259995515024668,0.9275155520302508,0.927804805585472,1.0003550002809427,1.4256751046814113,1.5159587378640789,True,1.0106186,101.0,0,2019-06-04
1559606400,2019-06-04,249.6,251.49,233.44,241.13,169739.58292346,Buy,19.972698734397337,242.01999999999998,250.59999999999997,232.54999999999995,260.07,223.96999999999997,268.65,214.49999999999994,277.22999999999996,205.02999999999992,310.5966666666667,False,499.2,False,False,1559347200.0,267.56,241.13,0.9012184182986993,0,0,0.0076048736731947975,0.8936135446255045,0.9650258935607313,0.9651763198975303,0.9931065554839676,1.3758133918224682,1.4631674757281565,True,1.0090278,100.0,0,2019-06-05
1559692800,2019-06-05,241.13,249.33,237.35,245.88,81909.38193838,Sell,19.401791681940384,244.18666666666664,251.02333333333328,239.04333333333327,256.16666666666663,232.20666666666662,263.00333333333333,227.06333333333325,269.8399999999999,221.91999999999987,260.07,False,0.0,False,True,1559692800.0,241.13,245.88,1.0,0,0,0.0,1.0,1.0,1.0196989175963174,0.9896091448400408,1.3758133918224682,1.4919902912621372,False,0.9825798,98.0,1,2019-06-06
1559779200,2019-06-06,245.88,251.62,235.22,249.29,70919.05633252,Cash,19.187377990373218,245.37666666666667,255.53333333333333,239.13333333333333,261.77666666666664,228.97666666666666,271.93333333333334,222.73333333333332,282.09000000000003,216.48999999999998,256.16666666666663,False,0.0,False,False,1559692800.0,241.13,249.29,1.0,0,0,0.0,1.0,1.0,1.0138685537660648,0.983968041884278,1.3758133918224682,1.512682038834953,False,0.98265266,98.0,1,2019-06-07
1559865600,2019-06-07,249.29,255.0,244.51,249.5,68940.90672059,Cash,18.566136705346562,249.67,254.82999999999998,244.33999999999997,260.15999999999997,239.17999999999998,265.32,233.84999999999997,270.48,228.51999999999995,261.77666666666664,False,0.0,False,False,1559692800.0,241.13,249.5,1.0,0,0,0.0,1.0,1.0,1.0008423923944,0.9828383847413351,1.3758133918224682,1.513956310679613,False,0.9868013,98.0,1,2019-06-08
1559952000,2019-06-08,249.5,250.76,241.7,244.48,47569.38930528,Cash,17.88712694067895,245.64666666666665,249.5933333333333,240.5333333333333,254.70666666666665,236.58666666666664,258.6533333333333,231.4733333333333,262.59999999999997,226.35999999999996,260.15999999999997,False,0.0,False,False,1559692800.0,241.13,244.48,1.0,0,0,0.0,1.0,1.0,0.979879759519038,0.9828753727690979,1.3758133918224682,1.4834951456310692,False,0.98938185,98.0,0,2019-06-09
1560038400,2019-06-09,244.04,245.0,226.56,231.25,72711.74835425,Cash,17.926617873487597,234.26999999999998,241.97999999999996,223.53999999999996,252.70999999999998,215.82999999999998,260.41999999999996,205.09999999999997,268.12999999999994,194.36999999999995,254.70666666666665,False,0.0,False,False,1559692800.0,241.13,231.25,1.0,0,0,0.0,1.0,1.0,0.9458851439790577,0.9835303031063127,1.3758133918224682,1.403216019417477,False,0.9905803,99.0,0,2019-06-10
1560124800,2019-06-10,231.21,248.24,227.39,247.82,68420.17291419,Sell,18.135430882524197,241.15,254.91000000000003,234.06,262.0,220.29999999999998,275.76000000000005,213.20999999999998,289.5200000000001,206.11999999999998,252.70999999999998,False,0.0,False,False,1559692800.0,241.13,247.82,1.0,0,0,0.0,1.0,1.0,1.071654054054054,0.9891208747222876,1.3758133918224682,1.5037621359223314,False,0.9988063,99.0,1,2019-06-11
1560211200,2019-06-11,247.82,249.0,237.55,245.17,64923.01392773,Buy,17.65790010520104,243.90666666666667,250.26333333333332,238.81333333333333,255.35666666666663,232.45666666666668,261.7133333333333,227.36333333333334,268.06999999999994,222.27,252.70999999999998,False,495.64,False,True,1560211200.0,247.82,245.17,0.989306754902752,0,0,0.007957227019611008,0.981349527883141,0.981349527883141,0.989306754902752,0.9891208747222876,1.350153822520282,1.4876820388349528,True,1.0051911,100.0,0,2019-06-12
1560297600,2019-06-12,245.17,263.68,243.21,262.5,94850.45860844,Sell,17.858764383400967,256.4633333333333,269.7166666666666,249.2466666666666,276.9333333333333,235.9933333333333,290.1866666666666,228.7766666666666,303.43999999999994,221.55999999999992,255.35666666666663,False,0.0,False,True,1560297600.0,245.17,262.5,1.0,0,0,0.0,1.0,1.0,1.0706856466941306,0.9890609104826454,1.350153822520282,1.592839805825244,False,0.99899155,99.0,1,2019-06-13
1560384000,2019-06-13,262.5,264.42,254.27,255.15,60994.71800062,Cash,17.308138356015185,257.94666666666666,261.62333333333333,251.4733333333333,268.0966666666667,247.79666666666665,271.7733333333333,241.3233333333333,275.44999999999993,234.84999999999994,255.35666666666663,False,525.0,False,True,1560384000.0,262.5,255.15,0.972,0,0,0.007888,0.964112,1.0,0.972,0.9873890973474124,1.350153822520282,1.5482402912621371,True,1.0111885,101.0,0,2019-06-14
1560470400,2019-06-14,255.15,266.18,252.0,263.83,84898.50860113,Cash,17.0846999020141,260.67,269.34000000000003,255.16000000000003,274.85,246.49,283.52000000000004,240.98000000000002,292.19000000000005,235.47000000000003,0.0,False,0.0,False,True,1560470400.0,255.15,263.83,1.0,0,0,0.008,0.992,1.0,1.0340192043895746,0.9910487421443873,1.350153822520282,1.6009101941747583,True,1.0054362,100.0,1,2019-06-15
1560556800,2019-06-15,263.89,274.0,261.76,269.44,53048.47873276,Cash,16.738649909013095,268.40000000000003,275.0400000000001,262.80000000000007,280.6400000000001,256.16,287.2800000000001,250.56000000000006,293.92000000000013,244.9600000000001,0.0,False,0.0,False,False,1560470400.0,255.15,269.44,1.0,0,0,0.008,0.992,1.0,1.0212636925292802,0.993746152788314,1.350153822520282,1.6349514563106806,True,1.0076537,100.0,1,2019-06-16
1560643200,2019-06-16,269.44,278.8,263.11,268.58,82530.4295591,Buy,16.663746344083588,270.16333333333336,277.2166666666667,261.5266666666667,285.85333333333335,254.47333333333336,292.9066666666667,245.8366666666667,299.96000000000004,237.20000000000005,0.0,False,538.88,False,True,1560643200.0,269.44,268.58,0.9968081947743468,0,0,0.007987232779097388,0.9888209619952494,0.9888209619952494,0.9968081947743468,0.993746152788314,1.3350604016260685,1.6297330097087388,True,1.0095187,100.0,0,2019-06-17
1560729600,2019-06-17,268.58,275.74,267.2,273.74,56009.83061702,Buy,16.083478748077617,272.2266666666667,277.2533333333334,268.71333333333337,280.7666666666667,263.68666666666667,285.7933333333334,260.17333333333335,290.8200000000001,256.66,0.0,False,537.16,False,False,1560643200.0,269.44,273.74,1.015959026128266,0,0,0.008063836104513064,1.007895190023753,1.0192898702208086,1.019212152803634,0.9926282489878391,1.360813543510376,1.6610436893203895,True,1.012384,101.0,1,2019-06-18
1560816000,2019-06-18,273.74,274.14,260.97,264.65,61215.95697208,Cash,15.875373123214928,266.58666666666664,272.20333333333326,259.0333333333333,279.75666666666666,253.41666666666669,285.3733333333332,245.86333333333334,290.98999999999984,238.31,0.0,False,0.0,False,True,1560816000.0,273.74,264.65,1.0,0,0,0.008,0.992,1.0,0.9667933075180828,0.9945572360099199,1.360813543510376,1.605885922330098,True,1.0141195,101.0,0,2019-06-19
1560902400,2019-06-19,264.65,270.0,263.6,268.91,37351.97908036,Cash,15.198560757271002,267.50333333333333,271.40666666666664,265.00666666666666,273.9033333333333,261.10333333333335,277.8066666666666,258.6066666666667,281.7099999999999,256.11,0.0,False,0.0,False,False,1560816000.0,273.74,268.91,1.0,0,0,0.008,0.992,1.0,1.0160967315322125,0.9937572360099199,1.360813543510376,1.631735436893205,True,1.0123646,101.0,1,2019-06-20
1560988800,2019-06-20,268.91,274.2,266.51,271.99,40447.36674349,Cash,14.6622349888945,270.90000000000003,275.2900000000001,267.6000000000001,278.59000000000003,263.21000000000004,282.9800000000001,259.9100000000001,287.3700000000001,256.6100000000001,0.0,False,0.0,False,False,1560816000.0,273.74,271.99,1.0,0,0,0.008,0.992,1.0,1.0114536462013313,0.9937572360099199,1.360813543510376,1.6504247572815547,True,1.0113176,101.0,1,2019-06-21
1561075200,2019-06-21,271.99,296.59,271.97,296.08,114610.11176776,Buy,15.373503918259175,288.2133333333333,304.4566666666666,279.83666666666664,312.83333333333326,263.59333333333336,329.07666666666654,255.2166666666667,345.3199999999998,246.84000000000003,0.0,False,543.98,False,True,1561075200.0,271.99,296.08,1.0885694326997315,0,0,0.008354277730798925,1.0802151549689325,1.0802151549689325,1.0885694326997315,0.9937572360099199,1.469971412786883,1.796601941747574,True,1.0203552,102.0,1,2019-06-22
1561161600,2019-06-22,296.01,314.56,293.52,308.54,115594.64688938,Buy,15.778253638383521,305.53999999999996,317.55999999999995,296.5199999999999,326.5799999999999,284.49999999999994,338.59999999999997,275.4799999999999,350.61999999999995,266.45999999999987,238.3384,False,592.02,False,False,1561075200.0,271.99,308.54,1.1343799404389867,0,0,0.008537519761755947,1.1258424206772308,1.0422390534870904,1.0420832207511486,1.0036437987184992,1.532061613916082,1.8722087378640793,True,1.0369751,103.0,1,2019-06-23
1561248000,2019-06-23,308.54,318.2,301.0,305.99,72598.97416601,Buy,15.879806949927556,308.3966666666667,315.7933333333334,298.5933333333334,325.5966666666667,291.1966666666667,332.9933333333334,281.39333333333343,340.3900000000001,271.59000000000015,241.21320000000003,False,617.08,False,False,1561075200.0,271.99,305.99,1.125004595757197,0,0,0.008500018383028787,1.1165045773741682,0.9917059056120433,0.9917352693329876,1.0078677040672082,1.5193545502820969,1.8567354368932054,True,1.0239244,102.0,0,2019-06-24
1561334400,2019-06-24,305.99,313.09,295.0,310.44,62791.04166696,Buy,16.037677882075588,306.1766666666667,317.35333333333335,299.2633333333334,324.26666666666665,288.0866666666667,335.4433333333333,281.1733333333334,346.62,274.2600000000001,244.09400000000002,False,611.98,False,False,1561075200.0,271.99,310.44,1.1413654913783595,0,0,0.008565461965513438,1.1328000294128462,1.0145950606642404,1.0145429589202262,1.0106270946284126,1.5415296221139538,1.8837378640776714,True,1.020824,102.0,1,2019-06-25
1561420800,2019-06-25,310.44,317.8,305.48,316.88,72249.05269192,Buy,15.772129461927332,313.38666666666666,321.2933333333333,308.9733333333333,325.7066666666667,301.06666666666666,333.6133333333333,296.6533333333333,341.5199999999999,292.23999999999995,247.07600000000002,False,620.88,False,False,1561075200.0,271.99,316.88,1.1650428324570756,0,0,0.008660171329828303,1.1563826611272474,1.020818000619778,1.0207447493879656,1.0128866006948365,1.5736211867425283,1.9228155339805841,True,1.0206964,102.0,1,2019-06-26
1561507200,2019-06-26,316.84,363.29,314.45,334.51,220326.89720963,Buy,18.13412021464681,337.4166666666667,360.3833333333334,311.54333333333335,386.2566666666667,288.57666666666665,409.2233333333334,262.7033333333333,432.1900000000001,236.82999999999998,249.9896,False,633.68,False,False,1561075200.0,271.99,334.51,1.2298613919629398,0,0,0.00891944556785176,1.220941946395088,1.0558286520872837,1.0556362029790456,1.0149684007568143,1.6614743364943554,2.02979368932039,True,1.029764,102.0,1,2019-06-27
1561593600,2019-06-27,334.51,343.25,274.34,293.68,232323.91924328,Buy,21.760968770743467,303.75666666666666,333.17333333333335,264.2633333333333,372.6666666666667,234.84666666666664,402.08333333333337,195.3533333333333,431.50000000000006,155.85999999999996,253.3552,False,669.02,False,False,1561075200.0,271.99,293.68,1.0797455788815764,0,0,0.008318982315526306,1.07142659656605,0.8775409836065574,0.8779408687333713,1.0216691697660176,1.458011823484309,1.7820388349514578,True,1.0352677,103.0,0,2019-06-28
1561680000,2019-06-28,293.68,312.74,289.88,309.79,84481.84049854,Sell,21.83947100140465,304.1366666666667,318.39333333333343,295.5333333333334,326.9966666666668,281.2766666666667,341.25333333333344,272.6733333333334,355.51000000000016,264.0700000000001,372.6666666666667,False,0.0,False,True,1561680000.0,293.68,309.79,1.0,0,0,0.0,1.0,1.0,1.0548556251702534,1.0074942811045926,1.458011823484309,1.8797936893203901,False,0.9782165,97.0,1,2019-06-29
1561766400,2019-06-29,309.79,323.96,291.0,317.0,104768.08909221,Buy,22.63379450130432,310.65333333333336,330.30666666666673,297.34666666666675,343.61333333333334,277.6933333333334,363.2666666666667,264.38666666666677,382.9200000000001,251.08000000000015,258.64040000000006,False,619.58,False,True,1561766400.0,309.79,317.0,1.0232738306594789,0,0,0.008093095322637914,1.015180735336841,1.015180735336841,1.0232738306594789,1.0082942811045925,1.480145515094609,1.9235436893203899,True,1.0113794,101.0,1,2019-06-30
1561852800,2019-06-30,317.0,323.23,286.0,289.5,83663.53992884,Buy,23.676380608354012,299.57666666666665,313.1533333333333,275.9233333333333,336.8066666666666,262.34666666666664,350.3833333333333,238.69333333333327,363.96,215.0399999999999,261.543,False,634.0,False,False,1561766400.0,309.79,289.5,0.9345040188514799,0,0,0.00773801607540592,0.926766002776074,0.9129073971922541,0.9132492113564669,1.0098123546382767,1.3512357896508078,1.7566747572815549,True,1.0098182,100.0,0,2019-07-01
