time,open,high,low,close,volume,date,VOL,HH,LL,DR,MA,MA2,STD,RSI,WR,DMA,MAR,ADX,ATR,Price_Rise,open_btc,high_btc,low_btc,close_btc,volume_btc,date_btc,RSI_BTC,BTC/ETH
1535414400,288.12,298.27,282.5,295.91,38119.37318491,2018-08-28,0.8655726423249777,0.5771701691241921,1.13,1.027037345550465,0.7722464173570288,0.6514096521603223,0.03012788984561606,37.647464004272706,-11.767508337303468,1.0364580442445042,1.1855004217330305,26.795997456157863,22.825960610694466,1,0.041760000000000005,0.042,0.04074,0.04175,11870.00674238,2018-08-28,31.98379271381235,7087.664670658683
1535500800,295.91,297.74,283.85,288.07,31886.10886,2018-08-29,0.7161903018399908,0.5761445876388406,1.1354000000000002,0.9735054577405291,0.7575092206966448,0.6399140946371795,0.027563203182750164,37.253168656797065,-33.94342762063229,0.9809164583620585,1.1837670509916487,26.264671338414946,22.187677709930572,0,0.04175,0.04193,0.04079,0.04099,5767.98802225,2018-08-29,31.560489621413872,7027.811661380824
1535587200,288.07,291.0,270.44,283.94,47808.12871691,2018-08-30,1.0554286261858326,0.5631022872402183,1.08176,0.9856632068594439,0.7530142848353312,0.6357942726118532,0.025535644081613445,37.04461446730618,-49.31176875430138,0.9940661635020365,1.1843678329185576,23.95220723642491,22.071415016364103,0,0.04098,0.04147,0.039939999999999996,0.04069,9658.45665256,2018-08-30,31.393134983229267,6978.127304005899
1535673600,283.94,284.91,276.18,281.6,38560.54253758,2018-08-31,0.8475260406254318,0.5513177754557066,1.10472,0.9917588222863987,0.7527515796823372,0.6347553340523925,0.025739140490925183,36.92510092440821,-57.36407432897439,0.9996511285930633,1.1858924837647844,22.025153818099884,21.118456800909524,0,0.04069,0.040760000000000005,0.039689999999999996,0.04017,5868.08261274,2018-08-31,31.10143895411358,7010.206621857108
1535760000,281.6,302.59,281.59,295.2,51199.86654882,2018-09-01,1.0990703272625417,0.5855296257595108,1.1263599999999998,1.0482954545454544,0.7949245467960667,0.6700447332032591,0.02602425307786014,38.10927242599217,-22.13900539245053,1.056025079524279,1.1863753379506456,22.95859733752508,21.10999560084456,1,0.04017,0.041819999999999996,0.040139999999999995,0.041089999999999995,5470.04287186,2018-09-01,32.2381227443265,7184.2297395960095
1535846400,295.2,299.3,288.12,294.99,33327.784285,2018-09-02,0.7107058674604166,0.5791632803127057,1.15248,0.999288617886179,0.8003223102154438,0.6740155897093756,0.01960795538412187,38.09800266879679,-23.639191290824172,1.0067902839849803,1.1873943606564494,23.736466937046078,20.400710200784236,0,0.041089999999999995,0.0414,0.040080000000000005,0.04041,4126.84626104,2018-09-02,31.841914330194136,7299.92576095026
1535932800,295.19,296.0,284.88,288.64,34519.78836909,2018-09-03,0.7249133905054745,0.5727775842718372,1.13952,0.9784738465710702,0.7899677597692283,0.6640122128188592,0.019969271539789488,37.75351816884155,-43.390357698289264,0.9870620244943215,1.1896885998762938,22.55778842763138,19.737802329299647,0,0.04041,0.0405,0.03947,0.039810000000000005,9436.40369496,2018-09-03,31.49342450794036,7250.439588043204
1536019200,288.63,291.8,237.0,285.0,63110.27639555,2018-09-04,1.2844300811592522,0.5646503347652774,1.0,0.987389135254989,0.7883712747382613,0.6599576376665847,0.018525849023287817,37.55489240403136,-26.818112517151977,0.9979790503963942,1.1945786058719001,27.758299766243983,22.242245020063958,0,0.039810000000000005,0.03993,0.038439999999999995,0.03878,7791.85914026,2018-09-04,30.901012921861376,7349.149045899948
1536105600,285.0,287.42,226.0,227.92,99447.48974532,2018-09-05,1.9130065726970893,0.5561747745655792,1.0,0.7997192982456139,0.6400859139534915,0.5312742493525155,0.10265807944855472,34.63882343874611,-97.49314531923228,0.8119092291458736,1.2048126080524115,33.19160373353112,25.040656090059393,0,0.03878,0.03895,0.03395,0.03414,21577.20518984,2018-09-05,28.441699498900086,6676.039835969537
1536192000,227.56,233.12,208.92,229.01,140865.33047559,2018-09-06,2.5409858069289317,0.48004612660104606,1.0,1.0047823797823798,0.6523196785144402,0.5380478362376078,0.13094565360747767,34.73756749960711,-78.5523646845308,1.0191126914282285,1.2123823098628144,39.10691991263493,24.980609226483725,1,0.03414,0.03588,0.03336,0.03524,24075.36516805,2018-09-06,29.793361097407274,6498.581157775255
1536278400,229.01,234.61,212.74,214.96,61981.19698584,2018-09-07,1.1237965725183872,0.4831143692599152,1.018284510817538,0.9386489672940047,0.6212709580682572,0.509121965927008,0.1687110845476858,34.06075381943437,-93.55183089569763,0.9524026003371663,1.2202792251107228,43.43155792322461,24.75842285316346,0,0.03524,0.03588,0.0335,0.03362,10554.83846413,2018-09-07,28.97099053530311,6393.813206424748
1536364800,214.96,219.69,188.4,196.13,128033.89784192,2018-09-08,2.1863280006965518,0.45239075820600466,1.0,0.912402307406029,0.5752220175737034,0.46875858920705665,0.20579237226800184,33.17675526687546,-93.02975653742112,0.925879457430723,1.2271178188899712,48.762971500196976,25.2249640779375,0,0.03362,0.03408,0.030930000000000003,0.03174,24933.95040834,2018-09-08,28.054010726027933,6179.269061121613
1536451200,196.13,208.5,185.0,195.52,73021.66252244,2018-09-09,1.2289973408216834,0.42934804991557185,1.0,0.9968898179778719,0.5824997437859153,0.47161744376688064,0.1972666064602543,33.14831640490134,-90.52252252252251,1.01265202998124,1.2351106844848672,53.39985527083534,25.10175235808482,0,0.03174,0.03243,0.03011,0.031330000000000004,12834.22599536,2018-09-09,27.857790833321783,6240.663900414937
1536537600,195.52,202.53,186.44,196.98,53576.92861738,2018-09-10,0.9066950335054152,0.4170544870474857,1.0077837837837837,1.0074672667757774,0.5960969539681701,0.47969210867761053,0.16172325680777308,33.28797875591286,-88.78277153558054,1.023342860365707,1.2426657499358458,57.26392507970064,24.45805576107876,1,0.031330000000000004,0.032080000000000004,0.029939999999999998,0.031180000000000003,14987.3394074,2018-09-10,27.78523980852826,6317.511225144322
1536624000,197.01,199.34,176.0,185.1,97597.60228411,2018-09-11,1.5881143048187891,0.4104855648449405,1.0,0.9396893085592446,0.5692512086208812,0.45557537126562364,0.09393112228971656,32.720403878146406,-91.83270507987795,0.9549641292937686,1.2495214722417,61.15978342010997,24.378194635287425,0,0.031180000000000003,0.03137,0.028419999999999997,0.02943,23156.43203025,2018-09-11,26.949691825231607,6289.500509683995
1536710400,184.87,184.87,166.76,183.02,136637.79559144,2018-09-12,2.150578728808397,0.38117525773195876,1.0,0.9887628309022151,0.5733676940418263,0.45502710223167686,0.08977538804239828,32.62103410882497,-76.03537214443624,1.0072314039190502,1.2600737213887896,64.90759931459809,23.946895018481182,0,0.02943,0.02945,0.02682,0.02888,38604.2656516,2018-09-12,26.69227237476629,6337.257617728533
1536796800,183.02,216.06,183.0,211.78,210480.75363642,2018-09-13,3.215939598315554,0.44611922116000086,1.0973854641400815,1.1571412960332204,0.6744521549157181,0.5317791928647481,0.05712396766918155,35.38949402048514,-33.647752394988956,1.1762995402850824,1.268293615029156,56.20949048811547,24.59783108858967,1,0.02888,0.033280000000000004,0.02888,0.03257,27489.4787619,2018-09-13,31.19178474163456,6502.3027325759895
1536883200,211.4,223.86,202.05,208.52,172662.48040865,2018-09-14,2.5667194476480275,0.47213903066604807,1.2116214919645,0.9846066672962509,0.6749722915652425,0.5288666270498597,0.05145105078109998,35.222103128028344,-26.865148861646233,1.0007711987362387,1.2762618343501726,47.00981689194226,24.39870029654755,0,0.032560000000000006,0.03412,0.03143,0.032310000000000005,17891.65376689,2018-09-14,31.054739334124243,6453.729495512224
1536969600,208.52,227.92,207.88,221.76,77438.19834458,2018-09-15,1.1340063755258538,0.48292228154928385,1.2465819141280883,1.0634951083828887,0.7295067999797369,0.5679385184016592,0.06438975889442948,36.467471749762666,-10.071942446043161,1.080795180922213,1.2844819929325746,40.03192545622876,24.087364561079863,1,0.032310000000000005,0.03477,0.032119999999999996,0.0342,12415.93928627,2018-09-15,33.23076028807637,6484.210526315789
1537056000,221.63,223.66,205.52,219.79,62968.41097563,2018-09-16,0.9225771330929972,0.4738960928892279,1.2324298392899977,0.9911165223665224,0.7350496866699806,0.5684120745734716,0.07175118225201628,36.36133566365708,-13.293001962066704,1.007598128887075,1.2931633924588097,33.50268282647689,23.662552806717013,0,0.03406,0.03431,0.0323,0.0339,10650.50606881,2018-09-16,33.06174817031772,6483.480825958702
1537142400,219.79,225.0,191.68,195.76,148341.12442829,2018-09-17,2.080764450249154,0.4792332268370607,1.1494363156632288,0.8906683652577461,0.6667679398246711,0.511520579583964,0.08104426836438385,35.090163782595724,-52.5833878351864,0.9071059438789117,1.303501689740371,31.52328386963295,24.352370463380083,0,0.0339,0.03443,0.03096,0.031389999999999994,20845.20501974,2018-09-17,31.68590153735541,6236.381013061486
1537228800,195.75,214.92,193.53,208.22,109969.43291934,2018-09-18,1.4860886419049324,0.46925764192139735,1.1605301031422404,1.0636493665713118,0.7213980334957083,0.5486278112827835,0.06530681119742861,36.26899975566772,-32.210595160235435,1.081932694132538,1.3149133504715322,29.87378473892967,24.14077257313865,1,0.031389999999999994,0.03362,0.03112,0.03298,12878.57741562,2018-09-18,33.47536983081192,6313.523347483323
1537315200,208.11,214.95,197.0,209.83,101644.78465062,2018-09-19,1.351310604779495,0.49376335193990767,1.1813384504677382,1.0077322063202383,0.7383253599965105,0.5575823412505972,0.040853220190562714,36.421242520052104,-40.271593944790695,1.023464614144811,1.324154847408772,28.485107047660737,23.698574532200176,1,0.03291,0.033839999999999995,0.0321,0.03282,10022.54951994,2018-09-19,33.38557129377711,6393.357708714198
1537401600,209.83,230.13,205.82,223.82,85094.14278012,2018-09-20,1.1095234361264288,0.5427594339622641,1.2342288318541617,1.0666730210170137,0.7985665619608028,0.5990750230253907,0.044250159019398265,37.73998771811356,-16.410923276983105,1.0815916738449523,1.3329992593047182,26.160911323521585,23.742247779900165,1,0.03282,0.03499,0.03234,0.03461,12278.62790997,2018-09-20,35.364905978919026,6466.917075989598
1537488000,223.82,255.66,220.47,247.4,158681.31958251,2018-09-21,1.9975397060738431,0.6094688662153142,1.3220796354041737,1.1053525154141721,0.8931008142595795,0.6662657581681519,0.06543734349289392,39.884532380385814,-12.910284463894955,1.1183799282387394,1.340457322488092,29.560494573588525,24.559944367050154,1,0.03461,0.03726,0.033510000000000005,0.03664,30260.91317603,2018-09-21,37.513498543281024,6752.183406113538
1537574400,247.4,254.59,232.64,240.48,74092.22887145,2018-09-22,0.9198617968907302,0.6071207135021701,1.3950587670904293,0.9720291026677444,0.8793587643341927,0.6525324434637406,0.07612145072412174,39.47733039423341,-23.726164426383257,0.9846131033518544,1.3476092616428752,32.39348061531097,24.373519769403718,0,0.03664,0.03739,0.0351,0.03581,8550.70301889,2018-09-22,37.000344878971575,6715.442613795029
1537660800,240.48,249.0,236.46,244.61,38610.4797704,2018-09-23,0.47711054960600124,0.6022930675826036,1.4179659390741186,1.0171739853626083,0.9051804847217271,0.6681359958984796,0.08329191248415249,39.85131129927374,-17.271022194435737,1.0293642611353118,1.3547847897410177,34.75430231674635,23.52826835730345,1,0.03581,0.03704,0.035210000000000005,0.036430000000000004,7950.16639705,2018-09-23,37.650445738408024,6714.520999176502
1537747200,244.62,246.0,224.3,228.05,92126.13392736,2018-09-24,1.1021273785613925,0.5956272245224087,1.3450467738066685,0.9323003965496096,0.8553346175542207,0.6275132863315199,0.0702742659904667,38.868625367227175,-44.4390793497505,0.9449326758488058,1.3630541953215969,30.964672715661298,23.3976777603532,0,0.0365,0.036610000000000004,0.03433,0.03463,17967.2043471,2018-09-24,36.53360851872174,6585.330638174993
1537833600,228.05,228.05,203.11,219.1,158317.55220019,2018-09-25,1.7930403082456747,0.5552309302948409,1.2179779323578797,0.9607542205656654,0.8333884868388534,0.6074985450257351,0.06433448160163595,38.3471404715555,-62.32526423457211,0.9743420524962254,1.3718361857204926,29.96466074251111,23.507843634613685,0,0.03463,0.03465,0.032,0.034,14959.56009383,2018-09-25,36.15062722472578,6444.1176470588225
1537920000,219.35,223.05,207.11,213.9,78459.45113423,2018-09-26,0.8722303216867927,0.5813892871106477,1.2419644998800674,0.9762665449566409,0.8238850397267443,0.5981145550156339,0.061500545358337974,38.04452650485818,-79.46717411988583,0.9885966181892472,1.3774703070136942,29.131317431552617,22.967283374998424,0,0.03406,0.03416,0.0325,0.0331,7007.86469114,2018-09-26,35.60651270306337,6462.235649546828
1538006400,213.73,232.32,209.79,229.07,75091.2581105,2018-09-27,0.8235038553607961,0.6282484653451959,1.2580355001199328,1.0709209911173445,0.890971422170398,0.6461139238721143,0.055962573075310565,39.46655255917075,-50.59942911512847,1.0814268729359426,1.3789695427562843,24.85105342024652,22.936048848212824,1,0.03315,0.03597,0.03266,0.03427,13750.00421407,2018-09-27,36.86702763140323,6684.271957980741
1538092800,229.08,233.9,214.53,221.34,84075.68311511,2018-09-28,0.9047719414374602,0.6399627896796082,1.2864595826337253,0.9662548565940543,0.8704899426044551,0.6299010923806557,0.050684260343025714,39.00110302448336,-64.58818958818959,0.9770121924718413,1.3819470280874018,20.720742677241695,22.68133107334048,0,0.03427,0.034539999999999994,0.03272,0.03347,11576.89793245,2018-09-28,36.37028571289387,6613.086345981476
1538179200,221.34,236.08,213.13,230.82,73673.88608482,2018-09-29,0.7855454592684521,0.7104209924468118,1.2780642840009595,1.0428300352399025,0.915024284891992,0.6624325929922543,0.04316144830332274,39.88827007294198,-39.61647417738072,1.051160088253625,1.381309275195478,18.166818573355005,22.70052171095902,1,0.03347,0.03598,0.032889999999999996,0.03513,11342.82679979,2018-09-29,38.13521859301602,6570.452604611442
1538265600,230.27,237.87,224.37,231.96,41576.04308597,2018-09-30,0.44282862839727405,0.7266756277876215,1.3454665387383067,1.0049389134390434,0.9258446196756766,0.6701338592094873,0.029424794245284724,39.99535755603446,-32.73490324084867,1.011825188645088,1.3815816153027014,16.825521430015392,22.043341588747662,1,0.03513,0.03586,0.03453,0.03515,5441.48420735,2018-09-30,38.15630776181666,6599.146514935988
1538352000,231.96,235.0,223.52,230.0,41555.22057039,2018-10-01,0.4441276230612585,0.7287499612367041,1.3403693931398417,0.9915502672874633,0.9245249951361962,0.6691892190707291,0.030491262293421462,39.870745807890756,-22.64096662830842,0.9985746803389725,1.3815599068078825,15.200215781597274,21.2888171895514,0,0.03515,0.03533,0.0345,0.03501,5218.26621429,2018-10-01,38.06362518649837,6569.551556698087
1538438400,230.0,230.92,221.2,224.59,26674.04889734,2018-10-02,0.2857602530279859,0.7177446927547944,1.326457183976973,0.9764782608695652,0.9071022890206671,0.6578538831510439,0.028986002725198582,39.52390960708144,-43.17295188556568,0.9811549647579161,1.3788811045330496,12.970073473385577,20.46247310458344,0,0.03506,0.03508,0.03441,0.03457,4694.0289694,2018-10-02,37.76940635009131,6496.673416256871
1538524800,224.58,225.03,214.22,219.02,61653.91248192,2018-10-03,0.6541624665161455,0.699437416467224,1.2846006236507557,0.9751992519702569,0.888847404112676,0.6460766961651921,0.023079588845482394,39.16596914639439,-67.12962962962959,0.9798756048474979,1.3757614372851656,14.886431506290059,19.77301073997034,0,0.034539999999999994,0.0346,0.0335,0.03391,7656.72626195,2018-10-03,37.32777729409595,6458.861692716013
1538611200,219.01,225.07,218.3,221.0,43440.08876852,2018-10-04,0.46413846521671026,0.6995617443197711,1.309066922523387,1.0090402702949501,0.9012866784935071,0.6559654267633896,0.024131590012974935,39.365154357876904,-68.18916734033952,1.0139948368226928,1.3739850329316305,16.450539743688367,18.844224258543882,1,0.03383,0.03425,0.03355,0.03375,3700.33505864,2018-10-04,37.22011956475353,6548.148148148148
1538697600,221.0,230.0,218.5,226.66,43190.78148378,2018-10-05,0.47090985106135536,0.7148851521462095,1.3102662508994964,1.0256108597285067,0.9289169138614617,0.6770835044762014,0.022081354984911553,39.93878164240523,-45.31123686337916,1.0306564337710376,1.371938479848333,13.82298599893467,18.31963681150503,1,0.03375,0.03483,0.03345,0.0344,4620.54010273,2018-10-05,37.96183839271754,6588.953488372093
1538784000,226.61,227.22,222.51,223.75,28107.92509725,2018-10-06,0.3195565884202658,0.7062443663941814,1.3343127848404894,0.9871613870996206,0.9241270045811935,0.6723220847964164,0.02073346000473406,39.74153815248688,-59.70401691331925,0.9948435546723369,1.3745301924166677,11.633357878306589,17.34751989639753,0,0.0344,0.034539999999999994,0.034,0.0341,2729.90083642,2018-10-06,37.75178094426027,6561.58357771261
1538870400,223.75,225.32,220.0,224.5,25896.2043152,2018-10-07,0.29849359656806956,0.734563473951881,1.3192612137203168,1.0033519553072625,0.9326374071932325,0.6788695868844211,0.015978465987062526,39.81970172492284,-50.5293551491819,1.0092091266350298,1.3738093813768326,11.83054241892325,16.488411332369132,1,0.0341,0.03428,0.033889999999999997,0.03428,2401.40416455,2018-10-07,37.96195259960208,6549.0081680280055
1538956800,224.5,230.69,222.59,227.92,51208.87272455,2018-10-08,0.6082140344697723,0.7572793224567508,1.334792516190933,1.0152338530066816,0.9525075203461005,0.6939355235495693,0.013506365309032159,40.180750673360116,-17.964071856287436,1.0213052929247894,1.3726167461119474,12.21152712897328,15.889239094342766,1,0.03428,0.03469,0.034010000000000006,0.03445,7450.44342775,2018-10-08,38.16316041230332,6615.965166908562
1539043200,227.92,228.66,224.51,226.3,23762.82814036,2018-10-09,0.2878475490740779,0.7556759972239665,1.346306068601583,0.992892242892243,0.9492513372572988,0.6937676488450442,0.014165352726888191,40.0645696857677,-26.65452337583477,0.9965814620680176,1.3682554077544167,12.529014387348305,15.050722016175426,0,0.03445,0.03465,0.034230000000000003,0.03433,3379.73963353,2018-10-09,38.07421492358041,6591.902126420041
1539129600,226.31,226.31,221.0,223.33,38339.25638356,2018-10-10,0.46729206598879597,0.7479097128127169,1.3252578556008636,0.9868758285461776,0.9413062884975448,0.6900212478221526,0.010538348026517751,39.849018702654234,-59.40274414850681,0.9916301948199411,1.3641700041390015,11.57768162369806,14.354956157877181,0,0.034319999999999996,0.03443,0.03411,0.03424,3063.88506484,2018-10-10,38.00642396277507,6522.48831775701
1539216000,223.33,223.33,184.11,188.2,193871.1605214,2018-10-11,2.2740227310483556,0.7380614032188771,1.1040417366274888,0.8426991447633546,0.7987471299003914,0.5864415462363355,0.07524903731887228,37.419169644101025,-91.21940747101766,0.8485517834745399,1.362023436140551,21.628570961210347,16.13103071802881,0,0.03424,0.03427,0.03023,0.030610000000000002,33776.93847794,2018-10-11,35.41150802234231,6148.317543286507
1539302400,188.2,197.96,186.62,193.79,53519.44679542,2018-10-12,0.6488455885663628,0.6542185795961533,1.1190933077476615,1.0297024442082892,0.8282317664214623,0.6090374762799404,0.08680356083800685,38.03269407699281,-79.218548733362,1.0369136055922328,1.3599027952768716,30.00431207580392,15.788814238169609,1,0.0306,0.03173,0.0306,0.03128,5500.305327,2018-10-12,36.231509292983574,6195.332480818413
1539388800,193.79,199.5,192.68,196.71,30064.34688345,2018-10-13,0.3931510269971249,0.6593079744869296,1.1554329575437756,1.0150678569585634,0.8468534557355384,0.6235177546133849,0.08981570495801451,38.35482661010299,-72.94976384714471,1.0224836695102082,1.3581865944789877,35.83008867179239,15.148184649728922,1,0.03128,0.03205,0.031239999999999997,0.03175,3966.66421961,2018-10-13,36.80580234805065,6195.5905511811025
1539475200,196.71,199.37,189.11,191.83,31626.0388181,2018-10-14,0.44066428362738364,0.658878350242903,1.1340249460302232,0.9751919068679783,0.8320184177814187,0.6134374884079087,0.09375199187485413,38.017795648681634,-83.42636324602834,0.98248216636108,1.3563214402510781,41.2734107782802,14.799028603319712,0,0.03175,0.03186,0.03082,0.031010000000000003,4222.00432975,2018-10-14,36.28085859892768,6186.069009996775
1539561600,191.83,220.0,190.02,204.73,182745.52583687,2018-10-15,2.427568268897289,0.7270564129680426,1.139481890141521,1.0672470416514621,0.8933425839867714,0.6605896164850232,0.07528092297597536,39.452911148012326,-53.714927048260414,1.0737052989390232,1.3523412443874299,34.53066385200979,15.883383703082588,1,0.031010000000000003,0.034010000000000006,0.03084,0.03177,68819.61886835,2018-10-15,37.21923883622585,6444.129682090022
1539648000,204.73,208.31,201.91,205.69,38700.28838694,2018-10-16,0.5196740217429214,0.6884232790244226,1.2107819621012235,1.0046891027206566,0.9040349079043847,0.6697600208394389,0.057926798490986586,39.55917991284472,-48.86255924170619,1.0119688953703472,1.3497892973237176,28.911708080117773,15.205999152862404,1,0.03177,0.03199,0.03152,0.031810000000000005,3971.15211279,2018-10-16,37.26885377776793,6466.205595724614
1539734400,205.69,206.25,200.72,203.56,34194.06457547,2018-10-17,0.4838868528606557,0.68161538715754,1.2036459582633725,0.989644610822111,0.9019955033157967,0.668661438738938,0.034066052248236,39.40260592752162,-50.40795512493629,0.9977441085839092,1.3489569624605766,24.512077307600986,14.514856356229375,0,0.031810000000000005,0.03196,0.03141,0.0316,3350.76206986,2018-10-17,37.111734170984775,6441.772151898734
1539820800,203.57,205.26,196.09,199.09,46152.01213867,2018-10-18,0.6733768160796896,0.6783436332991838,1.1758815063564405,0.9780408724700335,0.8892003405125033,0.6590380804775239,0.027615416639940802,39.07144911848081,-62.64230077890953,0.9858146046668109,1.3492396977549599,23.017054566424047,14.13308090221299,0,0.0316,0.03171,0.030910000000000003,0.03117,6109.35817076,2018-10-18,36.78768575659151,6387.231312159128
1539907200,199.09,201.19,197.18,200.12,28144.29952844,2018-10-19,0.42585999932058316,0.664893089659275,1.1824178460062367,1.0051735396052037,0.9005433320103301,0.6678540666112014,0.024599814288268518,39.19161352602054,-64.3573972159275,1.0127563958098453,1.3484133391293571,21.77120228210993,13.410003694912062,1,0.03117,0.031439999999999996,0.031030000000000002,0.03137,3445.7263092,2018-10-19,37.048565134365695,6379.343321644883
1539993600,200.06,204.1,198.56,202.59,24658.25220001,2018-10-20,0.384842499396956,0.6745100631217159,1.1906932118013913,1.012342594443334,0.9181875370511055,0.6812777581425287,0.02327897957480197,39.48366625098823,-56.36128196827454,1.0195928440238264,1.3477433045142997,18.655152893098528,12.847860573846914,1,0.03137,0.031760000000000004,0.0313,0.03163,2844.45995779,2018-10-20,37.391324909783584,6404.995257666773
1540080000,202.59,206.36,201.45,202.11,20007.67808791,2018-10-21,0.3365397107944117,0.6894754426996325,1.2080235068361718,0.9976306826595588,0.9238072688744937,0.6849614512194999,0.01172666542974851,39.44609808088488,-59.67311541027349,1.006120461884548,1.348699649052884,16.603147465846067,12.28087053285785,0,0.03163,0.031830000000000004,0.0314,0.0315,1972.95848131,2018-10-21,37.28774054366472,6416.190476190476
